"nombre_barrio","cliente"
Unidad Residencial Santiago de Cali,-6.81428E+18
Santa Anita,"3.54133E+18"
San Pedro,-5.08918E+18
Versalles,"8.62007E+18"
San Pedro,"5.33452E+18"
José Manuel Marroquin I,-8.71628E+18
Urbanización San Juaquín,-4.56977E+18
San Vicente,-8.50494E+18
Santa Mónica Residencial,-8.44661E+18
Urbanización Ciudad Jardín,-4.18388E+18
La Flora,-2.7798E+18
La Merced,"4.23748E+18"
Desepaz Invicali,-2.50987E+18
Colseguros Andes,"2.77799E+18"
San Nicolás,"7.785E+18"
El Sena,-9.19014E+17
Santa Mónica Residencial,"7.76673E+18"
San Vicente,"5.88962E+18"
Los Alcázares,"9.89469E+16"
José Manuel Marroquin I,"1.97688E+18"
San Pedro,"5.19412E+18"
Unidad Residencial Santiago de Cali,-6.28951E+18
El Calvario,-5.12877E+18
Ciudad Capri,"4.25714E+18"
Unicentro Cali,-2.50183E+18
Primero de Mayo,-7.75492E+18
Unicentro Cali,-4.49691E+18
San Nicolás,-7.66499E+18
San Antonio,"3.52887E+18"
Barrio Eucarístico,"8.62296E+17"
Lili,"6.74835E+18"
Meléndez,"1.14084E+18"
Urbanización Ciudad Jardín,"8.24674E+18"
Prados del Norte,"4.61616E+18"
Chapinero,-8.90631E+18
El Sena,"1.5585E+18"
La Independencia,"7.35955E+18"
Chipichape,"3.27099E+18"
Ciudad Capri,"9.21802E+18"
Unidad Residencial Santiago de Cali,"6.03713E+18"
Los Cambulos,"6.56995E+18"
Granada,-8.817E+18
Los Guayacanes,"5.7742E+18"
Colseguros Andes,-7.40746E+18
Prados del Norte,"2.6527E+18"
San Vicente,-1.45903E+18
San Vicente,"1.34481E+17"
San Vicente,-4.03927E+18
Chipichape,-7.8744E+18
San Pedro,"6.44766E+18"
Urbanización San Juaquín,-2.44245E+18
Vipasa,-2.98075E+18
Chipichape,-1.63801E+17
Unicentro Cali,"7.4888E+17"
El Troncal,"3.98923E+18"
Sucre,-2.73237E+18
El Cedro,"4.46464E+18"
San Fernando Nuevo,"9.036E+18"
El Cedro,"5.83158E+18"
San Pedro,"4.56631E+17"
Urbanización La Flora,-6.14286E+18
San Nicolás,-2.51657E+17
San Pedro,"8.42517E+18"
San Vicente,-5.92933E+17
Santa Mónica Residencial,-4.07394E+18
El Calvario,"8.4567E+18"
El Cedro,"2.71951E+18"
Bolivariano,"6.37852E+18"
El Troncal,-6.76121E+18
Calimio Desepaz,-3.09593E+18
Urbanización La Flora,-6.09374E+18
El Sena,"3.74402E+18"
San Pedro,"2.40109E+18"
Los Guaduales,-8.90195E+18
Vipasa,-5.41365E+17
San Vicente,"4.69157E+17"
Prados del Norte,"2.24546E+18"
San Pedro,"3.89164E+18"
Unicentro Cali,"9.14286E+18"
Santa Teresita,-6.64145E+18
El Calvario,"1.65084E+18"
Vipasa,"3.94195E+18"
Urbanización Río Lili,"6.87257E+18"
Prados del Norte,-1.66431E+18
Los Alcázares,"1.79729E+18"
Santa Mónica Residencial,"7.77857E+18"
La Selva,"3.0504E+18"
Alto Jordán,-5.78436E+18
El Peñón,-1.43107E+18
Urbanización Militar,-7.83555E+18
Santa Mónica Residencial,-1.53179E+17
San Vicente,-4.96165E+18
Versalles,"6.59639E+18"
La Base,-6.43103E+18
Urbanización San Juaquín,"5.9529E+18"
San Pedro,"7.80581E+18"
Jorge Eliecer Gaitan,"5.46594E+18"
Junin,"3.3233E+17"
Santa Isabel,-5.23043E+18
Urbanización La Flora,"2.77266E+18"
Santa Rita,"6.08877E+18"
El Sena,-7.11107E+17
La Independencia,"7.55515E+18"
El Gran Limonar,-7.39762E+18
Versalles,-2.68195E+17
San Pedro,-5.98788E+18
Unicentro Cali,-4.25315E+18
El Cedro,"3.7838E+18"
Parcelaciones Pance,"2.09006E+18"
Urbanización San Juaquín,-2.82935E+18
El Troncal,"7.1367E+18"
Urbanización Militar,-8.60865E+18
Pampalinda,"4.86083E+18"
El Gran Limonar,-1.57427E+18
Ciudad Los Álamos,"5.32636E+18"
El Cedro,-8.95793E+18
San Pedro,-8.22701E+18
Julio Rincón,"4.64288E+18"
Villa Colombia,-2.04621E+18
Nueva Floresta del Ict,-5.81394E+18
El Cedro,-1.5739E+18
Juanambu,"4.52179E+18"
Versalles,-7.80373E+18
Chipichape,"5.4892E+18"
Sucre,"4.1948E+18"
Ciudad Los Álamos,"2.19021E+18"
San Vicente,-4.81836E+18
Unicentro Cali,"3.19734E+18"
Los Alcázares,-3.41696E+18
El Cedro,"4.71875E+18"
Calima,-8.88439E+18
San Judas Tadeo II,-8.60541E+18
San Judas Tadeo I,"6.06942E+18"
El Cedro,"6.7586E+17"
Los Libertadores,"9.48621E+17"
San Vicente,-6.8998E+18
Unicentro Cali,"3.18001E+18"
San Pedro,"3.6565E+18"
El Sena,-3.58757E+18
San Pedro,-4.21127E+18
Urbanización Ciudad Jardín,"5.39326E+18"
Urbanización Tequendama,-3.04999E+18
San Vicente,-7.11932E+18
Colseguros Andes,-6.80455E+18
Sucre,"4.40364E+18"
Unidad Residencial Santiago de Cali,"5.66191E+18"
Urbanización San Juaquín,"3.57849E+18"
Primero de Mayo,-8.88142E+18
San Pedro,-3.77704E+18
Granada,-8.6933E+18
Mayapan-Las Vegas,"4.02659E+17"
Urbanización La Flora,-8.70861E+18
El Gran Limonar,-9.73335E+17
Villa del Prado-El Guabito,-2.27116E+18
Unicentro Cali,"5.44358E+17"
San Pedro,-1.31369E+18
El Cedro,"9.06447E+18"
Urbanización Militar,-5.26462E+18
Brisas de los Álamos,"2.49531E+18"
Los Alcázares,-2.07678E+18
San Pedro,-2.37103E+18
Unicentro Cali,-6.3628E+18
La Rivera,"6.28143E+17"
La Alianza,"6.07164E+18"
Urbanización La Flora,-6.81085E+18
El Calvario,-7.98041E+17
Santa Mónica Residencial,"6.31852E+18"
Ciudadela Floralia,"7.09108E+18"
Granada,-5.5344E+18
San Vicente,-2.5217E+18
San Fernando Nuevo,-6.35786E+18
Calima,"8.69119E+18"
Sucre,"1.8752E+18"
La Paz,"2.50411E+18"
Calima,"1.93248E+18"
El Guabal,-4.21795E+18
Santa Mónica Residencial,-4.19095E+18
San Vicente,"8.38707E+17"
Versalles,-8.4774E+18
Santa Mónica Residencial,"7.52344E+17"
El Sena,-1.41702E+18
Santa Mónica Residencial,-3.87855E+18
Alfonso López I,"5.10824E+18"
San Pedro,"6.49369E+18"
Junin,"6.24622E+18"
El Calvario,"1.8741E+18"
Juanambu,"2.13727E+18"
Urbanización San Juaquín,"9.6753E+17"
Lili,-1.66221E+18
El Gran Limonar,"5.391E+18"
Santa Isabel,-3.17391E+18
San Vicente,"3.15873E+18"
San Vicente,-5.09317E+18
San Vicente,-8.40367E+18
El Cedro,"6.22752E+18"
El Sena,-2.12835E+18
Santander,"7.15108E+18"
Unidad Residencial Santiago de Cali,-7.03362E+18
San Nicolás,"3.13255E+18"
Lili,"5.26044E+17"
Santa Mónica Residencial,-1.76141E+18
Ciudad Capri,-4.82176E+18
San Vicente,"1.41735E+18"
Camino Real-Joaquín Borrero,"1.75985E+18"
Canaveralejo-Seguros Patria,-4.41073E+18
Santa Mónica Residencial,-5.24747E+18
San Vicente,-5.87421E+18
Chapinero,"8.76175E+18"
Paseo del Comercio,-9.35848E+17
La Merced,"8.3816E+18"
Caney,-6.18776E+17
La Base,"4.26172E+18"
Urbanización La Flora,"8.53013E+18"
Versalles,"2.06649E+18"
San Vicente,"7.14416E+17"
San Pedro,"4.74415E+18"
La Flora,-1.85361E+18
San Fernando Viejo,"3.93937E+17"
Versalles,-9.20171E+18
Urbanización Río Lili,-6.84462E+18
Junin,-3.62375E+16
Calima,-6.30314E+18
San Fernando Viejo,"2.50928E+18"
Urbanización Militar,"8.63872E+18"
José Manuel Marroquin I,"9.06193E+18"
Sucre,-3.38319E+18
Versalles,"2.34795E+18"
Santa Teresita,"5.43954E+18"
Ciudad Capri,"7.61202E+18"
Sucre,"5.38304E+18"
Sucre,-2.57702E+17
San Fernando Viejo,"6.44309E+18"
San Nicolás,-6.83897E+18
El Cedro,-7.77017E+18
Barrio Eucarístico,"5.15775E+18"
San Vicente,-2.14903E+18
Lili,-4.5479E+18
Los Alcázares,-4.18709E+17
El Cedro,-7.63058E+18
Alfonso Barberena,-6.27386E+18
La Merced,"5.39177E+18"
El Sena,-8.89995E+18
El Sena,"5.73266E+18"
San Vicente,"2.48277E+18"
La Ciudadela Confandi,"1.01358E+18"
Chapinero,-6.00547E+18
Santa Isabel,-9.03978E+17
Urbanización Ciudad Jardín,-7.18998E+18
El Cedro,"7.97107E+18"
El Cedro,"1.25254E+18"
La Independencia,"6.8986E+17"
El Cedro,"6.3202E+18"
Prados del Norte,-3.09168E+18
Urbanización San Juaquín,-3.40236E+17
Urbanización San Juaquín,"2.45483E+18"
Los Guayacanes,"8.65418E+18"
Las Américas,-4.52562E+18
San Vicente,"3.51267E+18"
Los Cambulos,"3.38194E+18"
Unicentro Cali,-1.51737E+18
El Cedro,-3.92232E+18
El Jardín,"5.6767E+17"
Santa Mónica Residencial,-3.20759E+18
Santa Rita,"1.93663E+18"
Canaveralejo-Seguros Patria,"8.79466E+18"
San Vicente,-5.34869E+18
Sector Meléndez,"1.30693E+18"
Chapinero,"2.58587E+18"
Prados del Norte,"8.30494E+18"
Juanambu,"6.3237E+18"
Urbanización Militar,"1.06747E+18"
Chapinero,-2.41814E+18
Urbanización Río Lili,-8.42662E+18
Urbanización San Juaquín,-4.73028E+18
La Merced,"1.53804E+18"
Prados del Norte,-1.69652E+18
Bosques del Limonar,"4.91868E+18"
El Cedro,"2.81953E+18"
La Paz,"5.97169E+18"
Unidad Residencial Santiago de Cali,"1.45149E+17"
Urbanización Ciudad Jardín,-3.31172E+18
Mayapan-Las Vegas,"6.4636E+18"
Urbanización Militar,-3.22183E+18
San Vicente,-7.93983E+18
Versalles,-5.92415E+18
Lili,-6.48705E+17
Versalles,-1.72044E+18
San Pedro,"8.53013E+18"
El Troncal,"9.20545E+18"
Urbanización La Flora,-5.70319E+18
Santa Rita,"6.40327E+18"
Urbanización San Juaquín,-7.65537E+18
Unidad Residencial Santiago de Cali,"3.94394E+18"
Unidad Residencial Santiago de Cali,"7.23761E+18"
Lili,-3.43567E+18
La Flora,"4.67917E+17"
Urbanización Ciudad Jardín,"4.46334E+18"
Flora Industrial,"4.27173E+18"
El Cedro,"5.88184E+18"
Junin,-8.33073E+18
El Cedro,"8.2445E+18"
San Vicente,-7.1696E+18
Julio Rincón,"5.57073E+18"
San Pedro,-8.7675E+18
Los Libertadores,-2.15953E+18
Urbanización La Flora,-6.95556E+18
Unicentro Cali,"7.0651E+18"
Urbanización San Juaquín,-8.38214E+18
Ciudad Córdoba,"6.76755E+17"
San Vicente,-3.58579E+18
La Ciudadela Confandi,"5.34725E+18"
Chapinero,"2.28621E+18"
Prados del Norte,"4.29059E+18"
Unicentro Cali,"5.67721E+18"
Juanambu,"4.3517E+18"
Los Alcázares,-2.95411E+18
Unidad Residencial Santiago de Cali,"4.89611E+18"
El Troncal,-8.96704E+18
San Judas Tadeo II,-2.16692E+18
Unicentro Cali,-3.4645E+17
San Vicente,"7.70512E+18"
Sucre,"7.13074E+18"
Chipichape,"7.91841E+17"
La Ciudadela Confandi,"7.16539E+18"
San Antonio,"3.64893E+18"
El Cedro,-7.92302E+18
La Merced,-1.13581E+18
Junin,"6.74225E+18"
Versalles,-5.33209E+18
Unicentro Cali,-2.18986E+18
Calima,-3.90687E+18
Chipichape,-5.99634E+18
San Pedro,"5.01826E+18"
Chapinero,"3.00375E+18"
Unidad Residencial Santiago de Cali,-6.95363E+18
Urbanización Ciudad Jardín,-3.56716E+18
San Pedro,-5.74551E+18
Alfonso López I,"6.2991E+18"
San Nicolás,"3.57457E+18"
Sucre,-7.02102E+18
Las Delicias,-2.9296E+18
San Pedro,-3.21301E+18
San Fernando Viejo,"4.23184E+18"
Vipasa,"6.14827E+18"
La Paz,"2.29285E+18"
Vipasa,-8.29201E+18
Ciudad Córdoba,"5.93976E+18"
Granada,-1.34999E+18
San Pedro,"7.3737E+18"
Santa Anita,"9.18372E+17"
Urbanización Militar,"7.90142E+18"
San Nicolás,-8.57414E+18
La Merced,-5.66795E+18
Urbanización San Juaquín,-8.62094E+18
San Nicolás,-2.62737E+18
San Fernando Viejo,-9.51742E+17
Bretana,-7.77451E+18
El Sena,-8.33932E+18
Unicentro Cali,"5.01188E+18"
Ciudad Capri,-2.89132E+18
El Troncal,"3.3754E+18"
Alto de los Chorros,-5.39854E+18
Junin,-7.66475E+18
Los Guaduales,"9.14816E+18"
Santa Rosa,"3.57522E+18"
El Sena,"7.47319E+17"
La Flora,"5.51533E+18"
San Vicente,-1.68401E+18
Unidad Residencial Santiago de Cali,-5.07644E+18
Ciudad Capri,-8.62206E+18
El Sena,-1.77572E+18
La Merced,-1.17219E+18
Unidad Residencial Santiago de Cali,-6.65232E+18
San Vicente,-6.89708E+18
Urbanización Ciudad Jardín,-4.68122E+18
Santa Mónica Residencial,-9.25061E+17
Calima,"8.50142E+17"
Urbanización San Juaquín,-1.96829E+18
La Merced,-3.78461E+18
San Pedro,"1.90382E+18"
Unicentro Cali,-4.2145E+18
Urbanización Militar,-7.60561E+18
Urbanización Ciudad Jardín,-8.87166E+18
Chapinero,"9.04172E+18"
San Pedro,-3.16378E+18
San Vicente,-4.64136E+18
San Vicente,"3.68236E+18"
Chapinero,-6.02686E+18
San Fernando Viejo,"1.25602E+18"
San Pedro,"2.75278E+18"
San Vicente,-1.13963E+18
Centenario,-8.75823E+18
Urbanización La Flora,-9.02893E+18
Chapinero,-2.7971E+18
Santa Mónica Residencial,"1.44564E+18"
Colseguros Andes,"5.49518E+17"
Lili,-9.50172E+16
El Gran Limonar,"3.65934E+18"
El Sena,"2.30629E+18"
Urbanización San Juaquín,"7.77116E+18"
Nueva Floresta del Ict,-2.6081E+18
Ciudad Córdoba,-9.08315E+18
San Nicolás,"2.1713E+18"
Ciudad Los Álamos,"4.64453E+18"
San Pedro,-3.31945E+18
Versalles,-4.03338E+18
San Vicente,"6.31989E+17"
Ville Grande,-3.08417E+18
El Cedro,"5.90709E+18"
San Pedro,-2.4692E+18
Urbanización Militar,"5.1451E+17"
San Nicolás,"2.48649E+18"
Calima,-1.58526E+18
Chapinero,-8.44797E+18
Los Libertadores,"8.40953E+18"
Urbanización Militar,"7.20336E+18"
Unicentro Cali,"1.05756E+18"
San Pedro,"2.64031E+17"
Caney,"1.16491E+18"
San Nicolás,"5.52381E+18"
Urbanización Militar,-1.96788E+18
Santa Mónica Residencial,"7.48822E+17"
Canaverales Los Samanes,-3.22879E+18
San Pedro,"6.43763E+17"
Santa Rita,"3.96036E+18"
Santa Mónica Residencial,"7.90182E+18"
José Manuel Marroquin I,-2.38734E+18
Vipasa,-4.07999E+18
El Sena,-2.00825E+18
Meléndez,-2.78955E+18
Unidad Residencial Santiago de Cali,-2.43949E+17
Versalles,-8.36136E+18
Urbanización Militar,-3.59548E+17
Calima,"8.72047E+17"
Urbanización Militar,"2.58031E+18"
San Vicente,"7.51036E+18"
Santa Mónica Residencial,-4.23211E+18
Unicentro Cali,-8.52789E+18
Versalles,-4.21214E+18
San Nicolás,"4.9796E+18"
Chipichape,-6.58763E+18
Sucre,-8.37768E+18
Unidad Residencial Santiago de Cali,"4.31685E+18"
Unicentro Cali,-1.54041E+18
Villa del Prado-El Guabito,-6.57071E+18
Ciudad Los Álamos,"6.12982E+18"
San Fernando Nuevo,"8.27155E+18"
Ciudad Córdoba,-6.76176E+18
Urbanización San Juaquín,-4.58325E+17
San Vicente,-5.14229E+18
Urbanización Ciudad Jardín,"1.8882E+18"
Santa Teresita,-3.7583E+18
Lili,"8.98026E+18"
Urbanización San Juaquín,"8.3156E+18"
Urbanización Ciudad Jardín,"3.58684E+18"
Sucre,-5.3071E+18
Chipichape,-6.62391E+17
San Luis II,"4.35981E+18"
Julio Rincón,"4.8116E+18"
Chipichape,"1.24747E+18"
San Nicolás,-3.45739E+18
San Vicente,"2.34494E+18"
Urbanización San Juaquín,-6.59901E+18
San Vicente,"7.01424E+18"
El Jardín,"8.79265E+18"
Paseo del Comercio,"8.3653E+18"
La Rivera,-7.74124E+18
Versalles,"8.77989E+18"
Calimio Desepaz,-2.3105E+18
El Calvario,"4.77225E+18"
Los Alcázares,-6.23823E+18
San Pedro,"4.72254E+18"
San Pedro,"9.04686E+18"
Urbanización Ciudad Jardín,"4.20882E+18"
Urbanización Militar,"3.20242E+18"
San Pedro,"6.33904E+18"
San Vicente,"3.44928E+18"
El Cedro,-3.10063E+18
San Nicolás,-3.89435E+18
El Gran Limonar,-2.27032E+18
San Pedro,-3.2684E+18
Unidad Residencial Santiago de Cali,"6.90967E+18"
Caney,"4.29157E+18"
Colseguros Andes,"7.08333E+17"
El Gran Limonar,-4.69207E+18
Ciudadela Paso Ancho,-2.01879E+18
Pasoancho,-7.29818E+18
San Fernando Viejo,"3.74305E+17"
Calima,"6.6427E+18"
San Pedro,-6.06925E+18
San Pedro,-1.95803E+18
Vipasa,"5.39042E+18"
San Fernando Viejo,-4.73322E+18
San Pedro,"1.21411E+18"
Prados del Norte,-6.26743E+18
Urbanización Ciudad Jardín,"7.74869E+18"
Los Alcázares,"4.18173E+17"
Flora Industrial,"5.62424E+17"
José M. Córdoba,"2.08917E+18"
El Gran Limonar,-8.5773E+18
Versalles,"4.10436E+18"
San Fernando Nuevo,-4.13199E+18
El Calvario,"2.43079E+18"
San Nicolás,"3.80423E+18"
Los Guaduales,-5.04216E+18
Unicentro Cali,-2.39078E+17
El Sena,-5.09456E+18
Ciudad Capri,"3.63505E+18"
Unidad Residencial Santiago de Cali,"5.63444E+18"
Chipichape,"5.8098E+18"
El Cedro,"6.93798E+18"
San Pedro,"1.45149E+17"
Unicentro Cali,-2.09006E+18
Junin,-8.44809E+18
La Flora,"5.16965E+18"
San Vicente,-1.40495E+18
Ciudad Capri,-6.07251E+18
Unidad Residencial Santiago de Cali,-7.49904E+18
Lili,-7.77208E+16
Chipichape,-5.22249E+17
La Merced,-8.31466E+18
San Nicolás,-2.79322E+18
Chapinero,"2.91344E+18"
Barrio Eucarístico,"2.96116E+18"
El Gran Limonar,"8.66516E+18"
El Sena,-8.72204E+18
La Base,-1.87673E+17
El Refugio,-6.58858E+16
San Vicente,-2.29533E+18
Versalles,-5.31787E+17
San Fernando Viejo,"7.4889E+17"
El Sena,-6.52119E+18
Siete de Agosto,-2.56552E+18
Parcelaciones Pance,-7.95331E+18
San Vicente,"5.59556E+18"
Versalles,"3.07917E+18"
Unicentro Cali,"4.12207E+18"
La Merced,-2.29434E+18
Versalles,"1.58163E+18"
El Cedro,"5.79272E+18"
Olaya Herrera,"5.06783E+18"
El Cedro,-7.33008E+18
San Vicente,"8.68513E+18"
Unicentro Cali,-5.71871E+18
San Pedro,"1.70307E+18"
Alameda,"3.98206E+18"
El Gran Limonar,"3.09177E+18"
Prados del Norte,-1.48565E+18
Santa Isabel,"4.0201E+18"
Sucre,"6.13565E+18"
El Gran Limonar,"8.28098E+18"
Lili,"5.94455E+17"
San Fernando Nuevo,-3.96584E+18
El Gran Limonar,"3.25142E+18"
Santa Teresita,"4.7542E+18"
Lili,-4.54342E+18
San Vicente,"6.7778E+18"
Juanambu,-8.94499E+18
Sucre,"6.15602E+18"
San Pedro,-1.97054E+17
Nueva Floresta del Ict,-2.1369E+18
Colseguros Andes,-6.45184E+18
Ciudadela Floralia,-5.823E+18
San Vicente,-9.79783E+17
El Sena,"7.08085E+18"
Urbanización Tequendama,-4.61216E+17
Unicentro Cali,-5.77216E+18
Alameda,-1.8425E+17
Urbanización La Flora,-2.86177E+18
Calima,-4.34646E+18
El Sena,"4.09812E+17"
Urbanización Tequendama,-1.43486E+18
Unicentro Cali,-3.60261E+18
Centenario,"7.49571E+18"
Chapinero,"8.55354E+18"
El Gran Limonar,-4.21306E+18
Calima,-8.04202E+18
Urbanización Ciudad Jardín,"6.09027E+17"
El Rodeo,"9.17199E+18"
El Cedro,-3.6366E+18
La Flora,"7.48866E+18"
Los Parques,-5.36108E+18
El Calvario,-3.68322E+18
Centenario,"6.59283E+18"
Santa Rita,"3.90429E+18"
Urbanización La Flora,"2.69527E+18"
Los Alcázares,"7.50123E+18"
Prados del Norte,-6.78861E+17
La Alianza,"7.77081E+18"
San Fernando Nuevo,"2.70384E+18"
San Vicente,-3.61735E+18
Urbanización La Flora,-7.85629E+18
Ciudad Capri,-4.4663E+18
Parque de la Caña,-5.52145E+18
Granada,"2.70045E+17"
El Peñón,"9.0161E+17"
Urbanización La Flora,"6.62169E+18"
Sucre,-4.31675E+18
Unicentro Cali,-6.82357E+18
Calimio Desepaz,"8.48825E+18"
Santa Mónica Residencial,-8.51774E+18
El Troncal,"5.84211E+18"
Parcelaciones Pance,-5.20494E+18
El Cedro,"6.52911E+18"
El Cedro,-8.07187E+18
La Merced,-6.84298E+18
La Merced,-7.63399E+18
Nápoles,-3.89799E+18
Ville Grande,"1.97461E+18"
San Nicolás,-3.30449E+18
Las Delicias,"4.42716E+18"
Área Libre-Parque del Amor,"6.1858E+18"
Urbanización Militar,-3.37104E+18
San Pedro,-5.22801E+18
Chapinero,"1.76248E+18"
Urbanización Ciudad Jardín,"5.26573E+18"
Granada,"5.19935E+18"
Ville Grande,-5.73458E+18
José M. Córdoba,"4.59533E+17"
Granada,-3.9313E+18
Unidad Residencial Santiago de Cali,-5.81563E+18
Santa Mónica Residencial,-5.32086E+18
Unicentro Cali,"8.50724E+17"
La Alianza,-4.99869E+18
Juanambu,"4.45186E+18"
Urbanización Ciudad Jardín,-1.36615E+18
Junin,-3.32535E+18
Urbanización Río Lili,"6.19622E+18"
San Vicente,-5.36328E+18
Cristobal Colón,"6.11623E+18"
Lili,"6.14006E+18"
Unidad Residencial Santiago de Cali,"6.81286E+18"
El Sena,"4.19172E+18"
El Sena,"4.57683E+18"
Prados del Norte,"3.63935E+18"
Urbanización Militar,-3.19313E+16
El Sena,"7.78818E+18"
San Pedro,"8.63808E+18"
San Pedro,"5.89179E+18"
Meléndez,"3.819E+16"
Colseguros Andes,-8.89264E+18
Chapinero,"8.44882E+18"
Urbanización Militar,"4.30157E+18"
San Vicente,"8.02032E+18"
El Limonar,"7.46382E+18"
San Pedro,-2.02017E+18
San Vicente,"6.46005E+18"
La Paz,"6.77788E+18"
Urbanización Ciudad Jardín,-5.9265E+18
San Fernando Nuevo,"5.47977E+18"
San Vicente,"3.32747E+18"
San Vicente,"9.02123E+18"
Colseguros Andes,-1.61543E+18
Nueva Floresta del Ict,-8.91764E+18
San Pedro,"4.76596E+18"
Chapinero,"7.52769E+18"
San Vicente,"3.42476E+18"
San Pedro,"7.50204E+18"
Centenario,-7.20043E+18
El Sena,"4.95848E+18"
Chapinero,-6.45353E+17
Urbanización Tequendama,-3.04734E+18
San Vicente,"1.46357E+18"
Caney,"2.12401E+18"
Versalles,"6.31308E+18"
Chipichape,"7.1088E+18"
Mariano Ramos,-4.43337E+18
Versalles,"5.42165E+18"
Urbanización Militar,"3.75013E+17"
San Pedro,"8.79275E+18"
Quintas de Don Simón,"4.38392E+17"
Vipasa,"6.56647E+18"
San Fernando Viejo,"4.02347E+18"
San Vicente,"9.21918E+18"
San Vicente,"8.08709E+18"
San Pedro,-6.27519E+17
Urbanización Ciudad Jardín,-6.59347E+18
Sucre,-8.4277E+18
Manzanares,-7.62239E+18
Centenario,"2.68642E+18"
Unicentro Cali,-6.5462E+18
El Sena,-4.43639E+18
Los Sauces,"1.03484E+17"
Nueva Floresta del Ict,"1.54892E+18"
El Calvario,-5.15492E+18
Puerta del Sol,-3.55377E+18
Urbanización Militar,-3.0538E+16
Santa Anita,"5.26338E+18"
Mayapan-Las Vegas,"3.6067E+18"
Versalles,-3.42418E+18
Sucre,"7.09685E+18"
San Pedro,-1.08401E+18
El Rodeo,-7.89497E+18
San Vicente,"5.89432E+18"
Paseo del Comercio,-2.54787E+18
San Vicente,"2.92899E+18"
Lili,-5.89179E+18
Colseguros Andes,"1.41452E+18"
La Merced,-7.37454E+18
Sucre,-1.76579E+17
Los Alcázares,"5.8276E+17"
Urbanización San Juaquín,-2.90439E+18
Urbanización San Juaquín,-8.83458E+18
Los Guaduales,-5.17904E+17
San Fernando Nuevo,"3.49002E+17"
El Cedro,"1.39488E+18"
Unicentro Cali,-1.00637E+18
Ciudad Capri,-9.17107E+18
Meléndez,"4.29722E+18"
San Pedro,"7.03557E+18"
Santa Rosa,-8.37589E+18
Sucre,-9.0675E+17
Calima,"4.81708E+18"
Barrio Obrero,"3.30037E+17"
Chipichape,-7.44592E+18
El Peñón,-3.76816E+18
El Sena,"8.35149E+18"
Vipasa,"7.85762E+18"
Unicentro Cali,"3.64188E+18"
Urbanización San Juaquín,-1.42738E+18
Los Parques,-4.47889E+18
San Judas Tadeo II,"8.02929E+18"
San Vicente,"4.99213E+18"
Santander,-5.42425E+18
Prados del Norte,"7.75476E+18"
El Jardín,"6.38089E+18"
San Vicente,-7.31536E+17
San Pedro,-3.56261E+18
Industria de Licores,"4.86505E+18"
Meléndez,"1.54639E+18"
Lili,-6.96482E+18
Juanambu,"3.3884E+18"
Julio Rincón,"7.40329E+18"
Urbanización Militar,-6.3454E+18
San Vicente,"7.9418E+18"
Colseguros Andes,"5.62562E+18"
Colseguros Andes,-9.20164E+18
San Pedro,"3.55251E+18"
Vipasa,"8.31244E+18"
La Independencia,-5.8455E+18
Unicentro Cali,"3.19533E+18"
Sucre,"2.00504E+18"
El Calvario,"8.40664E+18"
Urbanización Río Lili,-3.05983E+18
La Merced,-7.30069E+18
La Flora,-4.20192E+18
El Gran Limonar,"8.53954E+18"
Junin,-8.59803E+18
La Selva,-2.63659E+18
Santa Mónica Residencial,-2.16556E+18
Lili,-5.57235E+18
San Pedro,-1.99884E+18
Unidad Residencial Santiago de Cali,-1.00995E+18
El Gran Limonar,"5.02734E+18"
El Gran Limonar,-2.08699E+18
Departamental,"2.85789E+18"
Ciudad Córdoba,"5.25252E+18"
Lili,"7.30453E+18"
El Calvario,"8.48781E+18"
Ciudad Los Álamos,"8.60307E+18"
El Sena,"9.00727E+18"
Colseguros Andes,-6.4169E+18
San Vicente,"1.37725E+18"
Granada,-6.72637E+18
Calima,-1.54311E+17
San Vicente,-5.42488E+18
Urbanización San Juaquín,-9.0664E+18
Villa del Prado-El Guabito,-8.01689E+18
San Pedro,-9.33478E+17
La Base,"1.75814E+18"
Junin,-2.23308E+18
Urbanización Ciudad Jardín,-4.64014E+18
Santa Mónica Residencial,-1.42725E+18
La Merced,-2.67729E+18
Urbanización Militar,-6.16349E+18
San Pedro,-4.50828E+17
El Calvario,"3.39913E+17"
Unicentro Cali,-8.13004E+18
El Cedro,-4.2728E+18
San Vicente,-7.50014E+18
Lili,-8.29157E+18
Urbanización San Juaquín,"4.584E+18"
Urbanización Militar,-2.3445E+18
Julio Rincón,"6.46603E+18"
Calima,"4.72349E+18"
Vipasa,"8.3443E+18"
San Nicolás,"1.83385E+18"
Juanambu,-1.85214E+18
Cataya-El Gran Limonar,-7.80874E+18
San Vicente,"1.36742E+18"
Unicentro Cali,-7.76943E+18
Urbanización Río Lili,"1.99877E+17"
San Vicente,"3.94408E+18"
San Nicolás,"1.46453E+18"
Unicentro Cali,-3.11296E+18
Juanambu,-1.4828E+17
Sucre,-4.51799E+18
Urbanización Ciudad Jardín,"2.58539E+18"
San Pedro,"1.206E+18"
San Fernando Viejo,"6.61786E+18"
Urbanización Militar,-5.57023E+18
La Paz,"8.04234E+18"
Unicentro Cali,"9.16206E+18"
Urbanización Ciudad Jardín,-6.65725E+16
Urbanización Militar,-3.99684E+18
Mayapan-Las Vegas,"4.89239E+18"
Calima,"7.11614E+18"
